date,DISTSIM_BENCH.active_cores,DISTSIM_BENCH.benchmark_grp,DISTSIM_BENCH.benchmark_id,DISTSIM_BENCH.benchtime_ms,DISTSIM_BENCH.dataprocessed,DISTSIM_BENCH.host_CPI,DISTSIM_BENCH.host_L2_BW,DISTSIM_BENCH.host_L3_BW,DISTSIM_BENCH.host_L3_SYSTEM_BW,DISTSIM_BENCH.host_MEM_BW,DISTSIM_BENCH.host_context_switch,DISTSIM_BENCH.host_cpupercent,DISTSIM_BENCH.host_disk_io,DISTSIM_BENCH.host_disk_io_time,DISTSIM_BENCH.host_disk_weighted_io_time,DISTSIM_BENCH.host_memory,DISTSIM_BENCH.host_network,DISTSIM_BENCH.host_pagefault,DISTSIM_BENCH.host_sched_iowait,DISTSIM_BENCH.host_sched_wait,DISTSIM_BENCH.interference,DISTSIM_BENCH.interference-0,DISTSIM_BENCH.interference-1,DISTSIM_BENCH.interval,DISTSIM_BENCH.latency,DISTSIM_BENCH.latency90,DISTSIM_BENCH.memory_limit,DISTSIM_BENCH.process_dur_ms,DISTSIM_BENCH.throughput,DISTSIM_BENCH.total_dur_ms,DISTSIM_BENCH.web_IPC,DISTSIM_BENCH.web_cpupercent,DISTSIM_BENCH.web_memory,DISTSIM_BENCH.weighted_latency
3/28/2019 11:02:03.156000000 AM,2,1553788894.0,prev,1553788922583,False,3,23055095000,11527532600,129.385,83.282,10601.858,14.828,8.64,17.6,20,3584.613,44.165,0,0,0,,,,5,0.001,0.001,32,43.984,1,50.073,,,,0.001
3/28/2019 11:02:08.622000000 AM,2,1553788894.0,parsec.freqmine,1553788928046,False,3,23055351000,11527654200,233.864,129.518,12703.669,22.366,403.357,83.999,642.395,3585.332,55.871,0,0,0,,,,5,0.362,0.389,32,39.334,8,47.199,,,,0.181
3/28/2019 11:02:13.916000000 AM,2,1553788894.0,parsec.freqmine,1553788933348,False,3,23030233600,11515109600,465.645,177.1,13648.322,24.165,365.12,95.2,1904.004,3657.086,55.773,0,0,0,,,,5,0.36,0.387,32,41.009,8,46.173,,,,0.18
3/28/2019 11:02:19.490000000 AM,2,1553788894.0,parsec.freqmine,1553788938912,False,3,23030233600,11515109600,465.645,177.1,14637.95,28.067,38.72,34.4,40.8,3585.789,63.519,0,0,0,,,,5,0.357,0.381,32,46.854,9,55.368,,,,0.178
3/28/2019 11:02:25.065000000 AM,2,1553788894.0,parsec.freqmine,1553788944504,False,3,23054900400,11527437400,500.363,193.537,15341.109,27.919,12.8,26.401,28.001,3638.309,60.658,0,0,0,,,,5,0.361,0.385,32,32.038,9,38.878,,,,0.18
3/28/2019 11:02:30.105000000 AM,2,1553788894.0,parsec.freqmine,1553788949525,False,3,23054631600,11527322200,497.379,193.313,14558.176,28.008,390.88,88,1755.202,3666.234,66.763,0,0,0,,,,5,0.363,0.394,32,41.972,8,56.457,,,,0.181
3/28/2019 11:02:35.697000000 AM,2,1553788894.0,parsec.freqmine,1553788955128,False,3,23054631600,11527322200,497.379,193.313,14750.687,27.064,12.48,23.2,29.599,3588.066,64.334,0,0,0,,,,5,0.358,0.382,32,41.160000000000004,9,46.544000000000004,,,,0.179
3/28/2019 11:02:40.725000000 AM,2,1553788894.0,parsec.freqmine,1553788960162,False,3,23040918800,11520449000,503.193,194.307,14959.321,32.02,12.64,20.8,24.8,3587.742,62.459,0,0,0,,,,5,0.364,0.397,32,35.495,8,41.662,,,,0.182
3/28/2019 11:02:46.230000000 AM,2,1553788894.0,parsec.freqmine,1553788965667,False,3,23054738000,11527361600,526.861,211.684,15110.205,28.957,388.316,77.599,1242.389,3589.418,73.601,0,0,0,,,,5,0.352,0.372,32,34.336,9,41.074,,,,0.176
3/28/2019 11:02:51.709000000 AM,2,1553788894.0,parsec.freqmine,1553788971140,False,3,23055191200,11527589200,549.569,225.125,13760.441,31.219,9.12,10.4,12.8,3589.402,87.544,0,0,0,,,,5,0.353,0.38,32,41.007000000000005,9,46.751,,,,0.176
